round,snapshot_version,phase,input_atom,atom,category,sti,lti,in_af,af_rank,directly_stimulated,entered_via_diffusion,bank_sti,bank_lti,total_atom_sti,total_atom_lti,total_sti_plus_bank,total_lti_plus_bank
11,55,poison,aconite,noise-018,noise,0.1,0.1,0,,0,0,97800,97800,2240.9999999999977,2240.9999999999973,100041,100041
11,55,poison,aconite,noise-019,noise,0.1,0.1,0,,0,0,97800,97800,2240.9999999999977,2240.9999999999973,100041,100041
11,55,poison,aconite,noise-020,noise,0.1,0.1,0,,0,0,97800,97800,2240.9999999999977,2240.9999999999973,100041,100041
11,55,poison,aconite,noise-021,noise,0.1,0.1,0,,0,0,97800,97800,2240.9999999999977,2240.9999999999973,100041,100041
11,55,poison,aconite,noise-022,noise,0.1,0.1,0,,0,0,97800,97800,2240.9999999999977,2240.9999999999973,100041,100041
11,55,poison,aconite,noise-023,noise,0.1,0.1,0,,0,0,97800,97800,2240.9999999999977,2240.9999999999973,100041,100041
11,55,poison,aconite,noise-024,noise,0.1,0.1,0,,0,0,97800,97800,2240.9999999999977,2240.9999999999973,100041,100041
11,55,poison,aconite,noise-025,noise,0.1,0.1,0,,0,0,97800,97800,2240.9999999999977,2240.9999999999973,100041,100041
11,55,poison,aconite,noise-026,noise,0.1,0.1,0,,0,0,97800,97800,2240.9999999999977,2240.9999999999973,100041,100041
11,55,poison,aconite,noise-027,noise,0.1,0.1,0,,0,0,97800,97800,2240.9999999999977,2240.9999999999973,100041,100041
11,55,poison,aconite,noise-028,noise,0.1,0.1,0,,0,0,97800,97800,2240.9999999999977,2240.9999999999973,100041,100041
11,55,poison,aconite,noise-029,noise,0.1,0.1,0,,0,0,97800,97800,2240.9999999999977,2240.9999999999973,100041,100041
11,55,poison,aconite,noise-030,noise,0.1,0.1,0,,0,0,97800,97800,2240.9999999999977,2240.9999999999973,100041,100041
11,55,poison,aconite,spider,insect,124.62,201,1,4,1,0,97800,97800,2240.9999999999977,2240.9999999999973,100041,100041
11,55,poison,aconite,spider-hydramethylnon,insect,124.62,201,1,11,1,0,97800,97800,2240.9999999999977,2240.9999999999973,100041,100041
11,55,poison,aconite,trichlorophenol,bridge,1,1,0,,0,0,97800,97800,2240.9999999999977,2240.9999999999973,100041,100041
12,60,poison,aflatoxin,abamectin,bridge,77.38,1,0,,0,1,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,acetamiprid,bridge,77.38,1,0,,0,1,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,aconite,poison,201,201,1,1,1,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,aflatoxin,poison,201,201,1,2,1,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,alachlor,bridge,77.38,1,0,,0,1,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,alcohol,poison,1,1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,aldicarb,bridge,1,1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,aldrin,bridge,1,1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,ammonia,poison,1,1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,ant,insect,124.62,201,1,3,1,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,aphid,insect,124.62,201,1,4,1,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,aphid-fluvalinate,insect,124.62,201,1,9,1,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,armyworm-bendiocarb,insect,124.62,201,1,10,1,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,armyworm-ethion,insect,124.62,201,1,8,1,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,armyworm-fosmethilan,insect,124.62,201,1,11,1,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,arsenic,poison,1,1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,aspirin,poison,1,1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,azoxystrobin,poison,1,1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,beanpodborer,insect,124.62,201,1,7,1,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,beetwebworm,insect,124.62,201,1,6,1,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,benazolin,bridge,1,1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,bendiocarb,bridge,77.38,1,0,,0,1,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,botulinum,poison,1,1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,diazinon,bridge,1,1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,dichloropropene,bridge,1,1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,dicofol,bridge,1,1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,dinoseb,bridge,1,1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,ethiofencarb,bridge,1,1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,ethion,bridge,77.38,1,0,,0,1,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,fenson,bridge,77.38,1,0,,0,1,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,fluvalinate,bridge,77.38,1,0,,0,1,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,fosmethilan,bridge,77.38,1,0,,0,1,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,hydramethylnon,bridge,77.38,1,0,,0,1,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,lindane,bridge,77.38,1,0,,0,1,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,methidathion,bridge,1,1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-001,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-002,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-003,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-004,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-005,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-006,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-007,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-008,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-009,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-010,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-011,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-012,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-013,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-014,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-015,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-016,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-017,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-018,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-019,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-020,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-021,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-022,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-023,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-024,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-025,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-026,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-027,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-028,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-029,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,noise-030,noise,0.1,0.1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,spider,insect,124.62,201,1,5,1,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,spider-hydramethylnon,insect,124.62,201,1,12,1,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
12,60,poison,aflatoxin,trichlorophenol,bridge,1,1,0,,0,0,97600,97600,2440.9999999999973,2440.9999999999973,100041,100041
13,65,poison,ammonia,abamectin,bridge,77.38,1,0,,0,1,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,acetamiprid,bridge,77.38,1,0,,0,1,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,aconite,poison,201,201,1,1,1,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,aflatoxin,poison,201,201,1,3,1,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,alachlor,bridge,77.38,1,0,,0,1,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,alcohol,poison,1,1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,aldicarb,bridge,1,1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,aldrin,bridge,1,1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,ammonia,poison,201,201,1,2,1,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,ant,insect,124.62,201,1,4,1,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,aphid,insect,124.62,201,1,5,1,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,aphid-fluvalinate,insect,124.62,201,1,10,1,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,armyworm-bendiocarb,insect,124.62,201,1,11,1,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,armyworm-ethion,insect,124.62,201,1,9,1,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,armyworm-fosmethilan,insect,124.62,201,1,12,1,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,arsenic,poison,1,1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,aspirin,poison,1,1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,azoxystrobin,poison,1,1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,beanpodborer,insect,124.62,201,1,8,1,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,beetwebworm,insect,124.62,201,1,7,1,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,benazolin,bridge,1,1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,bendiocarb,bridge,77.38,1,0,,0,1,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,botulinum,poison,1,1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,diazinon,bridge,1,1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,dichloropropene,bridge,1,1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,dicofol,bridge,1,1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,dinoseb,bridge,1,1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,ethiofencarb,bridge,1,1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,ethion,bridge,77.38,1,0,,0,1,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,fenson,bridge,77.38,1,0,,0,1,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,fluvalinate,bridge,77.38,1,0,,0,1,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,fosmethilan,bridge,77.38,1,0,,0,1,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,hydramethylnon,bridge,77.38,1,0,,0,1,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,lindane,bridge,77.38,1,0,,0,1,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,methidathion,bridge,1,1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-001,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-002,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-003,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-004,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-005,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-006,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-007,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-008,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-009,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-010,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-011,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-012,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-013,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-014,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-015,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-016,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-017,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-018,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-019,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-020,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-021,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-022,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-023,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-024,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-025,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-026,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-027,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-028,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-029,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,noise-030,noise,0.1,0.1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,spider,insect,124.62,201,1,6,1,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,spider-hydramethylnon,insect,124.62,201,0,,1,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
13,65,poison,ammonia,trichlorophenol,bridge,1,1,0,,0,0,97400,97400,2640.9999999999973,2640.9999999999973,100041,100041
14,70,poison,arsenic,abamectin,bridge,77.38,1,0,,0,1,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,acetamiprid,bridge,77.38,1,0,,0,1,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,aconite,poison,201,201,1,1,1,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,aflatoxin,poison,201,201,1,4,1,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,alachlor,bridge,77.38,1,0,,0,1,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,alcohol,poison,1,1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,aldicarb,bridge,1,1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,aldrin,bridge,1,1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,ammonia,poison,201,201,1,2,1,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,ant,insect,124.62,201,1,5,1,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,aphid,insect,124.62,201,1,6,1,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,aphid-fluvalinate,insect,124.62,201,1,11,1,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,armyworm-bendiocarb,insect,124.62,201,1,12,1,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,armyworm-ethion,insect,124.62,201,1,10,1,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,armyworm-fosmethilan,insect,124.62,201,0,,1,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,arsenic,poison,201,201,1,3,1,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,aspirin,poison,1,1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,azoxystrobin,poison,1,1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,beanpodborer,insect,124.62,201,1,9,1,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,beetwebworm,insect,124.62,201,1,8,1,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,benazolin,bridge,1,1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,bendiocarb,bridge,77.38,1,0,,0,1,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,botulinum,poison,1,1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,diazinon,bridge,1,1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,dichloropropene,bridge,1,1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,dicofol,bridge,1,1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,dinoseb,bridge,1,1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,ethiofencarb,bridge,1,1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,ethion,bridge,77.38,1,0,,0,1,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,fenson,bridge,77.38,1,0,,0,1,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,fluvalinate,bridge,77.38,1,0,,0,1,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,fosmethilan,bridge,77.38,1,0,,0,1,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,hydramethylnon,bridge,77.38,1,0,,0,1,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,lindane,bridge,77.38,1,0,,0,1,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,methidathion,bridge,1,1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-001,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-002,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-003,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-004,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-005,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-006,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-007,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-008,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-009,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-010,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-011,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-012,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-013,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-014,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-015,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-016,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-017,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-018,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-019,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-020,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-021,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-022,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-023,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-024,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-025,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
14,70,poison,arsenic,noise-026,noise,0.1,0.1,0,,0,0,97200,97200,2840.9999999999973,2840.9999999999973,100041,100041
